file_name,file_s3_url,file_cloudfront_url,file_record_type,file_year,file_month,file_modification_time,file_num_rows,file_num_columns,file_column_names,file_size_bytes,file_size_mbs,file_size_gbs,file_metadata_source
yellow_tripdata_2015-01.parquet,s3://nyc-tlc/trip data/yellow_tripdata_2015-01.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/yellow_tripdata_2015-01.parquet,yellow,2015,1,2022-06-30 03:16:21+00:00,12741035,19,"VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge,airport_fee",175325767,167.20368099212646,0.1632848447188735,web
yellow_tripdata_2015-02.parquet,s3://nyc-tlc/trip data/yellow_tripdata_2015-02.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/yellow_tripdata_2015-02.parquet,yellow,2015,2,2022-06-30 03:16:21+00:00,12442394,19,"VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge,airport_fee",171639741,163.6884126663208,0.1598519654944539,web
yellow_tripdata_2015-03.parquet,s3://nyc-tlc/trip data/yellow_tripdata_2015-03.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/yellow_tripdata_2015-03.parquet,yellow,2015,3,2022-06-30 03:16:21+00:00,13342951,19,"VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge,airport_fee",185355459,176.7687406539917,0.17262572329491377,web
yellow_tripdata_2015-04.parquet,s3://nyc-tlc/trip data/yellow_tripdata_2015-04.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/yellow_tripdata_2015-04.parquet,yellow,2015,4,2022-06-30 03:16:21+00:00,13063758,19,"VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge,airport_fee",180491380,172.1299934387207,0.1680956967175007,web
yellow_tripdata_2015-05.parquet,s3://nyc-tlc/trip data/yellow_tripdata_2015-05.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/yellow_tripdata_2015-05.parquet,yellow,2015,5,2022-06-30 03:16:21+00:00,13157677,19,"VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge,airport_fee",182487456,174.03359985351562,0.16995468735694885,web
yellow_tripdata_2015-06.parquet,s3://nyc-tlc/trip data/yellow_tripdata_2015-06.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/yellow_tripdata_2015-06.parquet,yellow,2015,6,2022-06-30 03:16:21+00:00,12324936,19,"VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge,airport_fee",171760764,163.80382919311523,0.1599646769464016,web
yellow_tripdata_2015-07.parquet,s3://nyc-tlc/trip data/yellow_tripdata_2015-07.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/yellow_tripdata_2015-07.parquet,yellow,2015,7,2022-06-30 03:16:21+00:00,11559666,19,"VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge,airport_fee",160689531,153.24547863006592,0.14965378772467375,web
yellow_tripdata_2015-08.parquet,s3://nyc-tlc/trip data/yellow_tripdata_2015-08.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/yellow_tripdata_2015-08.parquet,yellow,2015,8,2022-06-30 03:16:21+00:00,11123123,19,"VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge,airport_fee",154240802,147.09549140930176,0.14364794082939625,web
yellow_tripdata_2015-09.parquet,s3://nyc-tlc/trip data/yellow_tripdata_2015-09.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/yellow_tripdata_2015-09.parquet,yellow,2015,9,2022-06-30 03:16:21+00:00,11218122,19,"VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge,airport_fee",156401569,149.15615940093994,0.1456603119149804,web
yellow_tripdata_2015-10.parquet,s3://nyc-tlc/trip data/yellow_tripdata_2015-10.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/yellow_tripdata_2015-10.parquet,yellow,2015,10,2022-06-30 03:16:21+00:00,12307333,19,"VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge,airport_fee",171091467,163.16553783416748,0.15934134554117918,web
yellow_tripdata_2015-11.parquet,s3://nyc-tlc/trip data/yellow_tripdata_2015-11.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/yellow_tripdata_2015-11.parquet,yellow,2015,11,2022-06-30 03:16:21+00:00,11305240,19,"VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge,airport_fee",157669006,150.36488151550293,0.14684070460498333,web
yellow_tripdata_2015-12.parquet,s3://nyc-tlc/trip data/yellow_tripdata_2015-12.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/yellow_tripdata_2015-12.parquet,yellow,2015,12,2022-06-30 03:16:21+00:00,11452996,19,"VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge,airport_fee",159905170,152.4974536895752,0.14892329461872578,web
