file_name,file_s3_url,file_cloudfront_url,file_record_type,file_year,file_month,file_modification_time,file_num_rows,file_num_columns,file_column_names,file_size_bytes,file_size_mbs,file_size_gbs
fhv_tripdata_2015-01.parquet,s3://nyc-tlc/trip data/fhv_tripdata_2015-01.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/fhv_tripdata_2015-01.parquet,fhv,2015,1,2022-05-11 15:17:58+00:00,2720786,7,"dispatching_base_num,pickup_datetime,dropOff_datetime,PUlocationID,DOlocationID,SR_Flag,Affiliated_base_number",12111775,11.550688743591309,0.011279969476163387
fhv_tripdata_2015-02.parquet,s3://nyc-tlc/trip data/fhv_tripdata_2015-02.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/fhv_tripdata_2015-02.parquet,fhv,2015,2,2022-05-11 15:18:00+00:00,3053183,7,"dispatching_base_num,pickup_datetime,dropOff_datetime,PUlocationID,DOlocationID,SR_Flag,Affiliated_base_number",13671243,13.03791332244873,0.012732337228953838
fhv_tripdata_2015-03.parquet,s3://nyc-tlc/trip data/fhv_tripdata_2015-03.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/fhv_tripdata_2015-03.parquet,fhv,2015,3,2022-05-11 15:18:02+00:00,3245472,7,"dispatching_base_num,pickup_datetime,dropOff_datetime,PUlocationID,DOlocationID,SR_Flag,Affiliated_base_number",9047823,8.628676414489746,0.008426441811025143
fhv_tripdata_2015-04.parquet,s3://nyc-tlc/trip data/fhv_tripdata_2015-04.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/fhv_tripdata_2015-04.parquet,fhv,2015,4,2022-05-11 15:18:04+00:00,3874538,7,"dispatching_base_num,pickup_datetime,dropOff_datetime,PUlocationID,DOlocationID,SR_Flag,Affiliated_base_number",10762303,10.263731956481934,0.010023175738751888
fhv_tripdata_2015-05.parquet,s3://nyc-tlc/trip data/fhv_tripdata_2015-05.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/fhv_tripdata_2015-05.parquet,fhv,2015,5,2022-05-11 15:18:06+00:00,4232122,7,"dispatching_base_num,pickup_datetime,dropOff_datetime,PUlocationID,DOlocationID,SR_Flag,Affiliated_base_number",12009241,11.45290470123291,0.011184477247297764
fhv_tripdata_2015-06.parquet,s3://nyc-tlc/trip data/fhv_tripdata_2015-06.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/fhv_tripdata_2015-06.parquet,fhv,2015,6,2022-05-11 15:18:07+00:00,4240561,7,"dispatching_base_num,pickup_datetime,dropOff_datetime,PUlocationID,DOlocationID,SR_Flag,Affiliated_base_number",12011625,11.455178260803223,0.011186697520315647
fhv_tripdata_2015-07.parquet,s3://nyc-tlc/trip data/fhv_tripdata_2015-07.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/fhv_tripdata_2015-07.parquet,fhv,2015,7,2022-05-11 15:17:56+00:00,4384986,7,"dispatching_base_num,pickup_datetime,dropOff_datetime,PUlocationID,DOlocationID,SR_Flag,Affiliated_base_number",19571143,18.664496421813965,0.0182270472869277
fhv_tripdata_2015-08.parquet,s3://nyc-tlc/trip data/fhv_tripdata_2015-08.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/fhv_tripdata_2015-08.parquet,fhv,2015,8,2022-05-11 15:17:56+00:00,5261388,7,"dispatching_base_num,pickup_datetime,dropOff_datetime,PUlocationID,DOlocationID,SR_Flag,Affiliated_base_number",22623655,21.57559871673584,0.021069920621812344
fhv_tripdata_2015-09.parquet,s3://nyc-tlc/trip data/fhv_tripdata_2015-09.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/fhv_tripdata_2015-09.parquet,fhv,2015,9,2022-05-11 15:17:56+00:00,6582838,7,"dispatching_base_num,pickup_datetime,dropOff_datetime,PUlocationID,DOlocationID,SR_Flag,Affiliated_base_number",25998858,24.794443130493164,0.02421332336962223
fhv_tripdata_2015-10.parquet,s3://nyc-tlc/trip data/fhv_tripdata_2015-10.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/fhv_tripdata_2015-10.parquet,fhv,2015,10,2022-05-11 15:17:56+00:00,8585373,7,"dispatching_base_num,pickup_datetime,dropOff_datetime,PUlocationID,DOlocationID,SR_Flag,Affiliated_base_number",33084986,31.55230140686035,0.030812794342637062
fhv_tripdata_2015-11.parquet,s3://nyc-tlc/trip data/fhv_tripdata_2015-11.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/fhv_tripdata_2015-11.parquet,fhv,2015,11,2022-05-11 15:17:56+00:00,8318476,7,"dispatching_base_num,pickup_datetime,dropOff_datetime,PUlocationID,DOlocationID,SR_Flag,Affiliated_base_number",32194935,30.703482627868652,0.02998386975377798
fhv_tripdata_2015-12.parquet,s3://nyc-tlc/trip data/fhv_tripdata_2015-12.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/fhv_tripdata_2015-12.parquet,fhv,2015,12,2022-05-11 15:17:56+00:00,8888809,7,"dispatching_base_num,pickup_datetime,dropOff_datetime,PUlocationID,DOlocationID,SR_Flag,Affiliated_base_number",35365052,33.726741790771484,0.03293627128005028
fhv_tripdata_2016-01.parquet,s3://nyc-tlc/trip data/fhv_tripdata_2016-01.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/fhv_tripdata_2016-01.parquet,fhv,2016,1,2022-05-12 15:33:12+00:00,8510803,7,"dispatching_base_num,pickup_datetime,dropOff_datetime,PUlocationID,DOlocationID,SR_Flag,Affiliated_base_number",34388277,32.79521656036377,0.032026578672230244
fhv_tripdata_2016-02.parquet,s3://nyc-tlc/trip data/fhv_tripdata_2016-02.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/fhv_tripdata_2016-02.parquet,fhv,2016,2,2022-05-12 15:33:12+00:00,9427825,7,"dispatching_base_num,pickup_datetime,dropOff_datetime,PUlocationID,DOlocationID,SR_Flag,Affiliated_base_number",37920087,36.16341304779053,0.03531583305448294
fhv_tripdata_2016-03.parquet,s3://nyc-tlc/trip data/fhv_tripdata_2016-03.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/fhv_tripdata_2016-03.parquet,fhv,2016,3,2022-05-12 15:33:11+00:00,9613395,7,"dispatching_base_num,pickup_datetime,dropOff_datetime,PUlocationID,DOlocationID,SR_Flag,Affiliated_base_number",38465791,36.683836936950684,0.0358240595087409
fhv_tripdata_2016-04.parquet,s3://nyc-tlc/trip data/fhv_tripdata_2016-04.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/fhv_tripdata_2016-04.parquet,fhv,2016,4,2022-05-12 15:33:11+00:00,10138188,7,"dispatching_base_num,pickup_datetime,dropOff_datetime,PUlocationID,DOlocationID,SR_Flag,Affiliated_base_number",40845830,38.9536190032959,0.03804064355790615
fhv_tripdata_2016-05.parquet,s3://nyc-tlc/trip data/fhv_tripdata_2016-05.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/fhv_tripdata_2016-05.parquet,fhv,2016,5,2022-05-12 15:33:11+00:00,10739532,7,"dispatching_base_num,pickup_datetime,dropOff_datetime,PUlocationID,DOlocationID,SR_Flag,Affiliated_base_number",43777276,41.749263763427734,0.0407707653939724
fhv_tripdata_2016-06.parquet,s3://nyc-tlc/trip data/fhv_tripdata_2016-06.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/fhv_tripdata_2016-06.parquet,fhv,2016,6,2022-05-12 15:33:11+00:00,10768623,7,"dispatching_base_num,pickup_datetime,dropOff_datetime,PUlocationID,DOlocationID,SR_Flag,Affiliated_base_number",44016304,41.97721862792969,0.040993377566337585
fhv_tripdata_2016-07.parquet,s3://nyc-tlc/trip data/fhv_tripdata_2016-07.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/fhv_tripdata_2016-07.parquet,fhv,2016,7,2022-05-12 15:33:11+00:00,10977358,7,"dispatching_base_num,pickup_datetime,dropOff_datetime,PUlocationID,DOlocationID,SR_Flag,Affiliated_base_number",45241214,43.14538383483887,0.04213416390120983
fhv_tripdata_2016-08.parquet,s3://nyc-tlc/trip data/fhv_tripdata_2016-08.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/fhv_tripdata_2016-08.parquet,fhv,2016,8,2022-05-12 15:33:11+00:00,11224963,7,"dispatching_base_num,pickup_datetime,dropOff_datetime,PUlocationID,DOlocationID,SR_Flag,Affiliated_base_number",45826583,43.70363521575928,0.04267933126538992
fhv_tripdata_2016-09.parquet,s3://nyc-tlc/trip data/fhv_tripdata_2016-09.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/fhv_tripdata_2016-09.parquet,fhv,2016,9,2022-05-12 15:33:11+00:00,11759658,7,"dispatching_base_num,pickup_datetime,dropOff_datetime,PUlocationID,DOlocationID,SR_Flag,Affiliated_base_number",49081958,46.80820274353027,0.04571113549172878
fhv_tripdata_2016-10.parquet,s3://nyc-tlc/trip data/fhv_tripdata_2016-10.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/fhv_tripdata_2016-10.parquet,fhv,2016,10,2022-05-12 15:33:11+00:00,12657985,7,"dispatching_base_num,pickup_datetime,dropOff_datetime,PUlocationID,DOlocationID,SR_Flag,Affiliated_base_number",52452093,50.02221393585205,0.04884981829673052
fhv_tripdata_2016-11.parquet,s3://nyc-tlc/trip data/fhv_tripdata_2016-11.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/fhv_tripdata_2016-11.parquet,fhv,2016,11,2022-05-12 15:33:11+00:00,12436993,7,"dispatching_base_num,pickup_datetime,dropOff_datetime,PUlocationID,DOlocationID,SR_Flag,Affiliated_base_number",51186052,48.814823150634766,0.04767072573304176
fhv_tripdata_2016-12.parquet,s3://nyc-tlc/trip data/fhv_tripdata_2016-12.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/fhv_tripdata_2016-12.parquet,fhv,2016,12,2022-05-12 15:33:11+00:00,13858760,7,"dispatching_base_num,pickup_datetime,dropOff_datetime,PUlocationID,DOlocationID,SR_Flag,Affiliated_base_number",56953884,54.31545639038086,0.05304243788123131
fhv_tripdata_2017-01.parquet,s3://nyc-tlc/trip data/fhv_tripdata_2017-01.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/fhv_tripdata_2017-01.parquet,fhv,2017,1,2022-05-12 15:33:11+00:00,13657539,7,"dispatching_base_num,pickup_datetime,dropOff_datetime,PUlocationID,DOlocationID,SR_Flag,Affiliated_base_number",57547963,54.88201427459717,0.0535957170650363
fhv_tripdata_2017-02.parquet,s3://nyc-tlc/trip data/fhv_tripdata_2017-02.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/fhv_tripdata_2017-02.parquet,fhv,2017,2,2022-05-12 15:33:11+00:00,13284960,7,"dispatching_base_num,pickup_datetime,dropOff_datetime,PUlocationID,DOlocationID,SR_Flag,Affiliated_base_number",56404072,53.791114807128906,0.05253038555383682
fhv_tripdata_2017-03.parquet,s3://nyc-tlc/trip data/fhv_tripdata_2017-03.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/fhv_tripdata_2017-03.parquet,fhv,2017,3,2022-05-12 15:33:11+00:00,15703098,7,"dispatching_base_num,pickup_datetime,dropOff_datetime,PUlocationID,DOlocationID,SR_Flag,Affiliated_base_number",66749406,63.65719413757324,0.06216522864997387
fhv_tripdata_2017-04.parquet,s3://nyc-tlc/trip data/fhv_tripdata_2017-04.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/fhv_tripdata_2017-04.parquet,fhv,2017,4,2022-05-12 15:33:11+00:00,14764943,7,"dispatching_base_num,pickup_datetime,dropOff_datetime,PUlocationID,DOlocationID,SR_Flag,Affiliated_base_number",62883425,59.97030735015869,0.05856475327163935
fhv_tripdata_2017-05.parquet,s3://nyc-tlc/trip data/fhv_tripdata_2017-05.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/fhv_tripdata_2017-05.parquet,fhv,2017,5,2022-05-12 15:33:11+00:00,15397393,7,"dispatching_base_num,pickup_datetime,dropOff_datetime,PUlocationID,DOlocationID,SR_Flag,Affiliated_base_number",67217663,64.10375881195068,0.06260132696479559
fhv_tripdata_2017-06.parquet,s3://nyc-tlc/trip data/fhv_tripdata_2017-06.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/fhv_tripdata_2017-06.parquet,fhv,2017,6,2022-05-12 15:33:11+00:00,15365121,7,"dispatching_base_num,pickup_datetime,dropOff_datetime,PUlocationID,DOlocationID,SR_Flag,Affiliated_base_number",140101048,133.61077117919922,0.13047926872968674
fhv_tripdata_2017-07.parquet,s3://nyc-tlc/trip data/fhv_tripdata_2017-07.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/fhv_tripdata_2017-07.parquet,fhv,2017,7,2022-05-12 15:33:11+00:00,15672674,7,"dispatching_base_num,pickup_datetime,dropOff_datetime,PUlocationID,DOlocationID,SR_Flag,Affiliated_base_number",143619565,136.966290473938,0.13375614304095507
fhv_tripdata_2017-08.parquet,s3://nyc-tlc/trip data/fhv_tripdata_2017-08.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/fhv_tripdata_2017-08.parquet,fhv,2017,8,2022-05-12 15:33:11+00:00,15906264,7,"dispatching_base_num,pickup_datetime,dropOff_datetime,PUlocationID,DOlocationID,SR_Flag,Affiliated_base_number",145294907,138.56402111053467,0.1353164268657565
fhv_tripdata_2017-09.parquet,s3://nyc-tlc/trip data/fhv_tripdata_2017-09.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/fhv_tripdata_2017-09.parquet,fhv,2017,9,2022-05-12 15:33:11+00:00,16621486,7,"dispatching_base_num,pickup_datetime,dropOff_datetime,PUlocationID,DOlocationID,SR_Flag,Affiliated_base_number",151016071,144.02014827728271,0.1406446760520339
fhv_tripdata_2017-10.parquet,s3://nyc-tlc/trip data/fhv_tripdata_2017-10.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/fhv_tripdata_2017-10.parquet,fhv,2017,10,2022-05-12 15:33:11+00:00,17893057,7,"dispatching_base_num,pickup_datetime,dropOff_datetime,PUlocationID,DOlocationID,SR_Flag,Affiliated_base_number",162177443,154.66446208953857,0.15103951375931501
fhv_tripdata_2017-11.parquet,s3://nyc-tlc/trip data/fhv_tripdata_2017-11.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/fhv_tripdata_2017-11.parquet,fhv,2017,11,2022-05-12 15:33:11+00:00,18053806,7,"dispatching_base_num,pickup_datetime,dropOff_datetime,PUlocationID,DOlocationID,SR_Flag,Affiliated_base_number",163803697,156.2153787612915,0.15255408082157373
fhv_tripdata_2017-12.parquet,s3://nyc-tlc/trip data/fhv_tripdata_2017-12.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/fhv_tripdata_2017-12.parquet,fhv,2017,12,2022-05-12 15:33:11+00:00,19989217,7,"dispatching_base_num,pickup_datetime,dropOff_datetime,PUlocationID,DOlocationID,SR_Flag,Affiliated_base_number",181409875,173.00593852996826,0.16895111184567213
fhv_tripdata_2018-01.parquet,s3://nyc-tlc/trip data/fhv_tripdata_2018-01.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/fhv_tripdata_2018-01.parquet,fhv,2018,1,2022-05-12 15:33:11+00:00,19808094,7,"dispatching_base_num,pickup_datetime,dropOff_datetime,PUlocationID,DOlocationID,SR_Flag,Affiliated_base_number",180474969,172.11434268951416,0.16808041278272867
fhv_tripdata_2018-02.parquet,s3://nyc-tlc/trip data/fhv_tripdata_2018-02.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/fhv_tripdata_2018-02.parquet,fhv,2018,2,2022-05-12 15:33:11+00:00,19350693,7,"dispatching_base_num,pickup_datetime,dropOff_datetime,PUlocationID,DOlocationID,SR_Flag,Affiliated_base_number",174616810,166.52756690979004,0.16262457706034184
fhv_tripdata_2018-03.parquet,s3://nyc-tlc/trip data/fhv_tripdata_2018-03.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/fhv_tripdata_2018-03.parquet,fhv,2018,3,2022-05-12 15:33:11+00:00,21985270,7,"dispatching_base_num,pickup_datetime,dropOff_datetime,PUlocationID,DOlocationID,SR_Flag,Affiliated_base_number",198108798,188.93127250671387,0.18450319580733776
fhv_tripdata_2018-04.parquet,s3://nyc-tlc/trip data/fhv_tripdata_2018-04.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/fhv_tripdata_2018-04.parquet,fhv,2018,4,2022-05-12 15:33:10+00:00,21049621,7,"dispatching_base_num,pickup_datetime,dropOff_datetime,PUlocationID,DOlocationID,SR_Flag,Affiliated_base_number",191446020,182.57715225219727,0.1782980002462864
fhv_tripdata_2018-05.parquet,s3://nyc-tlc/trip data/fhv_tripdata_2018-05.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/fhv_tripdata_2018-05.parquet,fhv,2018,5,2022-05-12 15:33:10+00:00,21565752,7,"dispatching_base_num,pickup_datetime,dropOff_datetime,PUlocationID,DOlocationID,SR_Flag,Affiliated_base_number",196318339,187.22375774383545,0.1828357009217143
fhv_tripdata_2018-06.parquet,s3://nyc-tlc/trip data/fhv_tripdata_2018-06.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/fhv_tripdata_2018-06.parquet,fhv,2018,6,2022-05-12 15:33:10+00:00,21137951,7,"dispatching_base_num,pickup_datetime,dropOff_datetime,PUlocationID,DOlocationID,SR_Flag,Affiliated_base_number",191936464,183.0448760986328,0.1787547618150711
fhv_tripdata_2018-07.parquet,s3://nyc-tlc/trip data/fhv_tripdata_2018-07.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/fhv_tripdata_2018-07.parquet,fhv,2018,7,2022-05-12 15:33:10+00:00,21599714,7,"dispatching_base_num,pickup_datetime,dropOff_datetime,PUlocationID,DOlocationID,SR_Flag,Affiliated_base_number",197385623,188.24159908294678,0.1838296866044402
fhv_tripdata_2018-08.parquet,s3://nyc-tlc/trip data/fhv_tripdata_2018-08.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/fhv_tripdata_2018-08.parquet,fhv,2018,8,2022-05-12 15:33:10+00:00,22120593,7,"dispatching_base_num,pickup_datetime,dropOff_datetime,PUlocationID,DOlocationID,SR_Flag,Affiliated_base_number",201780696,192.43306732177734,0.1879229173064232
fhv_tripdata_2018-09.parquet,s3://nyc-tlc/trip data/fhv_tripdata_2018-09.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/fhv_tripdata_2018-09.parquet,fhv,2018,9,2022-05-12 15:33:10+00:00,22151736,7,"dispatching_base_num,pickup_datetime,dropOff_datetime,PUlocationID,DOlocationID,SR_Flag,Affiliated_base_number",201448220,192.11599349975586,0.18761327490210533
fhv_tripdata_2018-10.parquet,s3://nyc-tlc/trip data/fhv_tripdata_2018-10.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/fhv_tripdata_2018-10.parquet,fhv,2018,10,2022-05-12 15:33:10+00:00,23289768,7,"dispatching_base_num,pickup_datetime,dropOff_datetime,PUlocationID,DOlocationID,SR_Flag,Affiliated_base_number",212541078,202.69496726989746,0.19794430397450924
fhv_tripdata_2018-11.parquet,s3://nyc-tlc/trip data/fhv_tripdata_2018-11.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/fhv_tripdata_2018-11.parquet,fhv,2018,11,2022-05-12 15:33:10+00:00,22911479,7,"dispatching_base_num,pickup_datetime,dropOff_datetime,PUlocationID,DOlocationID,SR_Flag,Affiliated_base_number",208557336,198.8957748413086,0.19423415511846542
fhv_tripdata_2018-12.parquet,s3://nyc-tlc/trip data/fhv_tripdata_2018-12.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/fhv_tripdata_2018-12.parquet,fhv,2018,12,2022-05-12 15:33:10+00:00,23904082,7,"dispatching_base_num,pickup_datetime,dropOff_datetime,PUlocationID,DOlocationID,SR_Flag,Affiliated_base_number",216961802,206.91089820861816,0.20206142403185368
fhv_tripdata_2019-01.parquet,s3://nyc-tlc/trip data/fhv_tripdata_2019-01.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/fhv_tripdata_2019-01.parquet,fhv,2019,1,2022-05-12 15:33:10+00:00,23159064,7,"dispatching_base_num,pickup_datetime,dropOff_datetime,PUlocationID,DOlocationID,SR_Flag,Affiliated_base_number",210707424,200.94625854492188,0.19623658061027527
fhv_tripdata_2019-02.parquet,s3://nyc-tlc/trip data/fhv_tripdata_2019-02.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/fhv_tripdata_2019-02.parquet,fhv,2019,2,2022-05-12 15:33:12+00:00,1707650,7,"dispatching_base_num,pickup_datetime,dropOff_datetime,PUlocationID,DOlocationID,SR_Flag,Affiliated_base_number",15282636,14.574657440185547,0.014233063906431198
fhv_tripdata_2019-03.parquet,s3://nyc-tlc/trip data/fhv_tripdata_2019-03.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/fhv_tripdata_2019-03.parquet,fhv,2019,3,2022-05-12 15:33:15+00:00,1475569,7,"dispatching_base_num,pickup_datetime,dropOff_datetime,PUlocationID,DOlocationID,SR_Flag,Affiliated_base_number",13576299,12.947367668151855,0.012643913738429546
fhv_tripdata_2019-04.parquet,s3://nyc-tlc/trip data/fhv_tripdata_2019-04.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/fhv_tripdata_2019-04.parquet,fhv,2019,4,2022-05-12 15:33:18+00:00,1937850,7,"dispatching_base_num,pickup_datetime,dropOff_datetime,PUlocationID,DOlocationID,SR_Flag,Affiliated_base_number",17074503,16.283514976501465,0.015901870094239712
fhv_tripdata_2019-05.parquet,s3://nyc-tlc/trip data/fhv_tripdata_2019-05.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/fhv_tripdata_2019-05.parquet,fhv,2019,5,2022-05-12 15:33:10+00:00,2073045,7,"dispatching_base_num,pickup_datetime,dropOff_datetime,PUlocationID,DOlocationID,SR_Flag,Affiliated_base_number",18204679,17.361334800720215,0.016954428516328335
fhv_tripdata_2019-06.parquet,s3://nyc-tlc/trip data/fhv_tripdata_2019-06.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/fhv_tripdata_2019-06.parquet,fhv,2019,6,2022-05-12 15:33:10+00:00,2009888,7,"dispatching_base_num,pickup_datetime,dropOff_datetime,PUlocationID,DOlocationID,SR_Flag,Affiliated_base_number",17769396,16.946216583251953,0.016549039632081985
fhv_tripdata_2019-07.parquet,s3://nyc-tlc/trip data/fhv_tripdata_2019-07.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/fhv_tripdata_2019-07.parquet,fhv,2019,7,2022-05-12 15:33:10+00:00,1947743,7,"dispatching_base_num,pickup_datetime,dropOff_datetime,PUlocationID,DOlocationID,SR_Flag,Affiliated_base_number",17313821,16.511746406555176,0.01612475235015154
fhv_tripdata_2019-08.parquet,s3://nyc-tlc/trip data/fhv_tripdata_2019-08.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/fhv_tripdata_2019-08.parquet,fhv,2019,8,2022-05-12 15:33:10+00:00,1880408,7,"dispatching_base_num,pickup_datetime,dropOff_datetime,PUlocationID,DOlocationID,SR_Flag,Affiliated_base_number",17309069,16.507214546203613,0.016120326705276966
fhv_tripdata_2019-09.parquet,s3://nyc-tlc/trip data/fhv_tripdata_2019-09.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/fhv_tripdata_2019-09.parquet,fhv,2019,9,2022-05-12 15:33:25+00:00,1248520,7,"dispatching_base_num,pickup_datetime,dropOff_datetime,PUlocationID,DOlocationID,SR_Flag,Affiliated_base_number",12256014,11.68824577331543,0.01141430251300335
fhv_tripdata_2019-10.parquet,s3://nyc-tlc/trip data/fhv_tripdata_2019-10.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/fhv_tripdata_2019-10.parquet,fhv,2019,10,2022-05-12 15:33:10+00:00,1897856,7,"dispatching_base_num,pickup_datetime,dropOff_datetime,PUlocationID,DOlocationID,SR_Flag,Affiliated_base_number",18344035,17.494235038757324,0.01708421390503645
fhv_tripdata_2019-11.parquet,s3://nyc-tlc/trip data/fhv_tripdata_2019-11.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/fhv_tripdata_2019-11.parquet,fhv,2019,11,2022-05-12 15:33:11+00:00,1879487,7,"dispatching_base_num,pickup_datetime,dropOff_datetime,PUlocationID,DOlocationID,SR_Flag,Affiliated_base_number",18162486,17.321096420288086,0.016915133222937584
fhv_tripdata_2019-12.parquet,s3://nyc-tlc/trip data/fhv_tripdata_2019-12.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/fhv_tripdata_2019-12.parquet,fhv,2019,12,2022-05-12 15:33:11+00:00,2044196,7,"dispatching_base_num,pickup_datetime,dropOff_datetime,PUlocationID,DOlocationID,SR_Flag,Affiliated_base_number",19638634,18.72886085510254,0.018289903178811073
fhv_tripdata_2020-01.parquet,s3://nyc-tlc/trip data/fhv_tripdata_2020-01.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/fhv_tripdata_2020-01.parquet,fhv,2020,1,2022-05-12 15:33:11+00:00,2028587,7,"dispatching_base_num,pickup_datetime,dropOff_datetime,PUlocationID,DOlocationID,SR_Flag,Affiliated_base_number",19492091,18.589106559753418,0.018153424374759197
fhv_tripdata_2020-02.parquet,s3://nyc-tlc/trip data/fhv_tripdata_2020-02.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/fhv_tripdata_2020-02.parquet,fhv,2020,2,2022-05-12 15:33:11+00:00,1913495,7,"dispatching_base_num,pickup_datetime,dropOff_datetime,PUlocationID,DOlocationID,SR_Flag,Affiliated_base_number",18463458,17.608125686645508,0.017195435240864754
fhv_tripdata_2020-03.parquet,s3://nyc-tlc/trip data/fhv_tripdata_2020-03.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/fhv_tripdata_2020-03.parquet,fhv,2020,3,2022-05-12 15:35:03+00:00,1441864,7,"dispatching_base_num,pickup_datetime,dropOff_datetime,PUlocationID,DOlocationID,SR_Flag,Affiliated_base_number",14325187,13.6615629196167,0.013341370038688183
fhv_tripdata_2020-04.parquet,s3://nyc-tlc/trip data/fhv_tripdata_2020-04.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/fhv_tripdata_2020-04.parquet,fhv,2020,4,2022-05-12 15:38:22+00:00,566426,7,"dispatching_base_num,pickup_datetime,dropOff_datetime,PUlocationID,DOlocationID,SR_Flag,Affiliated_base_number",6487973,6.187413215637207,0.00604239571839571
fhv_tripdata_2020-05.parquet,s3://nyc-tlc/trip data/fhv_tripdata_2020-05.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/fhv_tripdata_2020-05.parquet,fhv,2020,5,2022-05-12 15:38:35+00:00,774970,7,"dispatching_base_num,pickup_datetime,dropOff_datetime,PUlocationID,DOlocationID,SR_Flag,Affiliated_base_number",8462643,8.070605278015137,0.007881450466811657
fhv_tripdata_2020-06.parquet,s3://nyc-tlc/trip data/fhv_tripdata_2020-06.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/fhv_tripdata_2020-06.parquet,fhv,2020,6,2022-05-12 15:38:50+00:00,1011867,7,"dispatching_base_num,pickup_datetime,dropOff_datetime,PUlocationID,DOlocationID,SR_Flag,Affiliated_base_number",10657161,10.163460731506348,0.009925254620611668
fhv_tripdata_2020-07.parquet,s3://nyc-tlc/trip data/fhv_tripdata_2020-07.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/fhv_tripdata_2020-07.parquet,fhv,2020,7,2022-05-12 15:39:07+00:00,1127489,7,"dispatching_base_num,pickup_datetime,dropOff_datetime,PUlocationID,DOlocationID,SR_Flag,Affiliated_base_number",11741599,11.197661399841309,0.010935216210782528
