file_name,file_s3_url,file_cloudfront_url,file_record_type,file_year,file_month,file_modification_time,file_num_rows,file_num_columns,file_column_names,file_size_bytes,file_size_mbs,file_size_gbs,file_metadata_source
yellow_tripdata_2023-01.parquet,s3://nyc-tlc/trip data/yellow_tripdata_2023-01.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/yellow_tripdata_2023-01.parquet,yellow,2023,1,2023-03-20 20:46:51+00:00,3066766,19,"VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge,airport_fee",47673370,45.46486854553223,0.044399285688996315,web
yellow_tripdata_2023-02.parquet,s3://nyc-tlc/trip data/yellow_tripdata_2023-02.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/yellow_tripdata_2023-02.parquet,yellow,2023,2,2023-05-01 15:32:56+00:00,2913955,19,"VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge,Airport_fee",47748012,45.53605270385742,0.044468801468610764,web
yellow_tripdata_2023-03.parquet,s3://nyc-tlc/trip data/yellow_tripdata_2023-03.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/yellow_tripdata_2023-03.parquet,yellow,2023,3,2023-05-19 14:14:53+00:00,3403766,19,"VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge,Airport_fee",56127762,53.527605056762695,0.05227305181324482,web
yellow_tripdata_2023-04.parquet,s3://nyc-tlc/trip data/yellow_tripdata_2023-04.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/yellow_tripdata_2023-04.parquet,yellow,2023,4,2023-06-23 14:05:21+00:00,3288250,19,"VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge,Airport_fee",54222699,51.710795402526855,0.05049882363528013,web
yellow_tripdata_2023-05.parquet,s3://nyc-tlc/trip data/yellow_tripdata_2023-05.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/yellow_tripdata_2023-05.parquet,yellow,2023,5,2023-07-26 14:48:03+00:00,3513649,19,"VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge,Airport_fee",58654627,55.937411308288574,0.05462637823075056,web
yellow_tripdata_2023-06.parquet,s3://nyc-tlc/trip data/yellow_tripdata_2023-06.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/yellow_tripdata_2023-06.parquet,yellow,2023,6,2023-08-22 13:23:37+00:00,3307234,19,"VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge,Airport_fee",54999465,52.45157718658447,0.0512222433462739,web
yellow_tripdata_2023-07.parquet,s3://nyc-tlc/trip data/yellow_tripdata_2023-07.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/yellow_tripdata_2023-07.parquet,yellow,2023,7,2023-09-21 22:40:27+00:00,2907108,19,"VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge,Airport_fee",48361828,46.12143325805664,0.04504046216607094,web
yellow_tripdata_2023-08.parquet,s3://nyc-tlc/trip data/yellow_tripdata_2023-08.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/yellow_tripdata_2023-08.parquet,yellow,2023,8,2023-11-02 13:56:54+00:00,2824209,19,"VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge,Airport_fee",48152353,45.92166233062744,0.04484537336975336,web
yellow_tripdata_2023-09.parquet,s3://nyc-tlc/trip data/yellow_tripdata_2023-09.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/yellow_tripdata_2023-09.parquet,yellow,2023,9,2023-11-17 14:55:56+00:00,2846722,19,"VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge,Airport_fee",47895515,45.67672252655029,0.04460617434233427,web
yellow_tripdata_2023-10.parquet,s3://nyc-tlc/trip data/yellow_tripdata_2023-10.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/yellow_tripdata_2023-10.parquet,yellow,2023,10,2023-12-18 14:32:59+00:00,3522285,19,"VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge,Airport_fee",59009059,56.275424003601074,0.054956468753516674,web
yellow_tripdata_2023-11.parquet,s3://nyc-tlc/trip data/yellow_tripdata_2023-11.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/yellow_tripdata_2023-11.parquet,yellow,2023,11,2024-01-18 15:04:46+00:00,3339715,19,"VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge,Airport_fee",56094653,53.4960298538208,0.052242216654121876,web
yellow_tripdata_2023-12.parquet,s3://nyc-tlc/trip data/yellow_tripdata_2023-12.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/yellow_tripdata_2023-12.parquet,yellow,2023,12,2024-02-22 14:55:08+00:00,3376567,19,"VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge,Airport_fee",56804275,54.17277812957764,0.05290310364216566,web
