file_name,file_s3_url,file_cloudfront_url,file_record_type,file_year,file_month,file_modification_time,file_num_rows,file_num_columns,file_column_names,file_size_bytes,file_size_mbs,file_size_gbs,file_metadata_source
fhvhv_tripdata_2023-01.parquet,s3://nyc-tlc/trip data/fhvhv_tripdata_2023-01.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/fhvhv_tripdata_2023-01.parquet,fhvhv,2023,1,2023-03-20 20:46:51+00:00,18479031,24,"hvfhs_license_num,dispatching_base_num,originating_base_num,request_datetime,on_scene_datetime,pickup_datetime,dropoff_datetime,PULocationID,DOLocationID,trip_miles,trip_time,base_passenger_fare,tolls,bcf,sales_tax,congestion_surcharge,airport_fee,tips,driver_pay,shared_request_flag,shared_match_flag,access_a_ride_flag,wav_request_flag,wav_match_flag",473816636,451.866756439209,0.441276129335165,web
fhvhv_tripdata_2023-02.parquet,s3://nyc-tlc/trip data/fhvhv_tripdata_2023-02.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/fhvhv_tripdata_2023-02.parquet,fhvhv,2023,2,2023-05-01 15:32:56+00:00,17960971,24,"hvfhs_license_num,dispatching_base_num,originating_base_num,request_datetime,on_scene_datetime,pickup_datetime,dropoff_datetime,PULocationID,DOLocationID,trip_miles,trip_time,base_passenger_fare,tolls,bcf,sales_tax,congestion_surcharge,airport_fee,tips,driver_pay,shared_request_flag,shared_match_flag,access_a_ride_flag,wav_request_flag,wav_match_flag",458895583,437.63693141937256,0.427379815839231,web
fhvhv_tripdata_2023-03.parquet,s3://nyc-tlc/trip data/fhvhv_tripdata_2023-03.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/fhvhv_tripdata_2023-03.parquet,fhvhv,2023,3,2023-05-19 16:09:46+00:00,20413539,24,"hvfhs_license_num,dispatching_base_num,originating_base_num,request_datetime,on_scene_datetime,pickup_datetime,dropoff_datetime,PULocationID,DOLocationID,trip_miles,trip_time,base_passenger_fare,tolls,bcf,sales_tax,congestion_surcharge,airport_fee,tips,driver_pay,shared_request_flag,shared_match_flag,access_a_ride_flag,wav_request_flag,wav_match_flag",522484870,498.2804012298584,0.4866019543260336,web
fhvhv_tripdata_2023-04.parquet,s3://nyc-tlc/trip data/fhvhv_tripdata_2023-04.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/fhvhv_tripdata_2023-04.parquet,fhvhv,2023,4,2023-06-23 14:05:21+00:00,19144903,24,"hvfhs_license_num,dispatching_base_num,originating_base_num,request_datetime,on_scene_datetime,pickup_datetime,dropoff_datetime,PULocationID,DOLocationID,trip_miles,trip_time,base_passenger_fare,tolls,bcf,sales_tax,congestion_surcharge,airport_fee,tips,driver_pay,shared_request_flag,shared_match_flag,access_a_ride_flag,wav_request_flag,wav_match_flag",491826475,469.0422773361206,0.4580490989610553,web
fhvhv_tripdata_2023-05.parquet,s3://nyc-tlc/trip data/fhvhv_tripdata_2023-05.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/fhvhv_tripdata_2023-05.parquet,fhvhv,2023,5,2023-07-26 14:48:04+00:00,19847676,24,"hvfhs_license_num,dispatching_base_num,originating_base_num,request_datetime,on_scene_datetime,pickup_datetime,dropoff_datetime,PULocationID,DOLocationID,trip_miles,trip_time,base_passenger_fare,tolls,bcf,sales_tax,congestion_surcharge,airport_fee,tips,driver_pay,shared_request_flag,shared_match_flag,access_a_ride_flag,wav_request_flag,wav_match_flag",513108369,489.3382730484009,0.477869407273829,web
fhvhv_tripdata_2023-06.parquet,s3://nyc-tlc/trip data/fhvhv_tripdata_2023-06.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/fhvhv_tripdata_2023-06.parquet,fhvhv,2023,6,2023-08-22 13:23:37+00:00,19366619,24,"hvfhs_license_num,dispatching_base_num,originating_base_num,request_datetime,on_scene_datetime,pickup_datetime,dropoff_datetime,PULocationID,DOLocationID,trip_miles,trip_time,base_passenger_fare,tolls,bcf,sales_tax,congestion_surcharge,airport_fee,tips,driver_pay,shared_request_flag,shared_match_flag,access_a_ride_flag,wav_request_flag,wav_match_flag",498799838,475.69259452819824,0.4645435493439436,web
fhvhv_tripdata_2023-07.parquet,s3://nyc-tlc/trip data/fhvhv_tripdata_2023-07.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/fhvhv_tripdata_2023-07.parquet,fhvhv,2023,7,2023-09-21 22:40:27+00:00,19132131,24,"hvfhs_license_num,dispatching_base_num,originating_base_num,request_datetime,on_scene_datetime,pickup_datetime,dropoff_datetime,PULocationID,DOLocationID,trip_miles,trip_time,base_passenger_fare,tolls,bcf,sales_tax,congestion_surcharge,airport_fee,tips,driver_pay,shared_request_flag,shared_match_flag,access_a_ride_flag,wav_request_flag,wav_match_flag",492310857,469.5042200088501,0.4585002148523927,web
fhvhv_tripdata_2023-08.parquet,s3://nyc-tlc/trip data/fhvhv_tripdata_2023-08.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/fhvhv_tripdata_2023-08.parquet,fhvhv,2023,8,2023-11-02 13:56:54+00:00,18322150,24,"hvfhs_license_num,dispatching_base_num,originating_base_num,request_datetime,on_scene_datetime,pickup_datetime,dropoff_datetime,PULocationID,DOLocationID,trip_miles,trip_time,base_passenger_fare,tolls,bcf,sales_tax,congestion_surcharge,airport_fee,tips,driver_pay,shared_request_flag,shared_match_flag,access_a_ride_flag,wav_request_flag,wav_match_flag",450263712,429.4049377441406,0.41934075951576233,web
fhvhv_tripdata_2023-09.parquet,s3://nyc-tlc/trip data/fhvhv_tripdata_2023-09.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/fhvhv_tripdata_2023-09.parquet,fhvhv,2023,9,2023-11-17 14:55:56+00:00,19851123,24,"hvfhs_license_num,dispatching_base_num,originating_base_num,request_datetime,on_scene_datetime,pickup_datetime,dropoff_datetime,PULocationID,DOLocationID,trip_miles,trip_time,base_passenger_fare,tolls,bcf,sales_tax,congestion_surcharge,airport_fee,tips,driver_pay,shared_request_flag,shared_match_flag,access_a_ride_flag,wav_request_flag,wav_match_flag",478067839,455.9210195541382,0.44523537065833807,web
fhvhv_tripdata_2023-10.parquet,s3://nyc-tlc/trip data/fhvhv_tripdata_2023-10.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/fhvhv_tripdata_2023-10.parquet,fhvhv,2023,10,2023-12-18 14:32:59+00:00,20186330,24,"hvfhs_license_num,dispatching_base_num,originating_base_num,request_datetime,on_scene_datetime,pickup_datetime,dropoff_datetime,PULocationID,DOLocationID,trip_miles,trip_time,base_passenger_fare,tolls,bcf,sales_tax,congestion_surcharge,airport_fee,tips,driver_pay,shared_request_flag,shared_match_flag,access_a_ride_flag,wav_request_flag,wav_match_flag",485826227,463.31999492645264,0.4524609325453639,web
