file_name,file_s3_url,file_cloudfront_url,file_record_type,file_year,file_month,file_modification_time,file_num_rows,file_num_columns,file_column_names,file_size_bytes,file_size_mbs,file_size_gbs,file_metadata_source
fhv_tripdata_2022-01.parquet,s3://nyc-tlc/trip data/fhv_tripdata_2022-01.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/fhv_tripdata_2022-01.parquet,fhv,2022,1,2022-06-30 03:16:19+00:00,1143691,7,"dispatching_base_num,pickup_datetime,dropOff_datetime,PUlocationID,DOlocationID,SR_Flag,Affiliated_base_number",11663225,11.122918128967285,0.010862224735319614,web
fhv_tripdata_2022-02.parquet,s3://nyc-tlc/trip data/fhv_tripdata_2022-02.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/fhv_tripdata_2022-02.parquet,fhv,2022,2,2022-06-30 03:16:19+00:00,1251504,7,"dispatching_base_num,pickup_datetime,dropOff_datetime,PUlocationID,DOlocationID,SR_Flag,Affiliated_base_number",12497217,11.918274879455566,0.011638940311968327,web
fhv_tripdata_2022-03.parquet,s3://nyc-tlc/trip data/fhv_tripdata_2022-03.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/fhv_tripdata_2022-03.parquet,fhv,2022,3,2022-06-30 03:16:19+00:00,1380816,7,"dispatching_base_num,pickup_datetime,dropOff_datetime,PUlocationID,DOlocationID,SR_Flag,Affiliated_base_number",13748459,13.111552238464355,0.012804250232875347,web
fhv_tripdata_2022-04.parquet,s3://nyc-tlc/trip data/fhv_tripdata_2022-04.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/fhv_tripdata_2022-04.parquet,fhv,2022,4,2022-08-30 16:01:42+00:00,1246669,7,"dispatching_base_num,pickup_datetime,dropOff_datetime,PUlocationID,DOlocationID,SR_Flag,Affiliated_base_number",12766827,12.175395011901855,0.011890034191310406,web
fhv_tripdata_2022-05.parquet,s3://nyc-tlc/trip data/fhv_tripdata_2022-05.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/fhv_tripdata_2022-05.parquet,fhv,2022,5,2022-08-30 16:01:44+00:00,1255828,7,"dispatching_base_num,pickup_datetime,dropOff_datetime,PUlocationID,DOlocationID,SR_Flag,Affiliated_base_number",12667396,12.080570220947266,0.011797431856393814,web
fhv_tripdata_2022-06.parquet,s3://nyc-tlc/trip data/fhv_tripdata_2022-06.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/fhv_tripdata_2022-06.parquet,fhv,2022,6,2022-08-30 16:01:47+00:00,1195414,7,"dispatching_base_num,pickup_datetime,dropOff_datetime,PUlocationID,DOlocationID,SR_Flag,Affiliated_base_number",12241461,11.67436695098877,0.01140074897557497,web
fhv_tripdata_2022-07.parquet,s3://nyc-tlc/trip data/fhv_tripdata_2022-07.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/fhv_tripdata_2022-07.parquet,fhv,2022,7,2022-11-14 13:55:41+00:00,1159579,7,"dispatching_base_num,pickup_datetime,dropOff_datetime,PUlocationID,DOlocationID,SR_Flag,Affiliated_base_number",11851834,11.302789688110352,0.011037880554795265,web
fhv_tripdata_2022-08.parquet,s3://nyc-tlc/trip data/fhv_tripdata_2022-08.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/fhv_tripdata_2022-08.parquet,fhv,2022,8,2022-11-14 13:55:45+00:00,1151155,7,"dispatching_base_num,pickup_datetime,dropOff_datetime,PUlocationID,DOlocationID,SR_Flag,Affiliated_base_number",11826775,11.278891563415527,0.011014542542397976,web
fhv_tripdata_2022-09.parquet,s3://nyc-tlc/trip data/fhv_tripdata_2022-09.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/fhv_tripdata_2022-09.parquet,fhv,2022,9,2022-11-30 20:24:31+00:00,1160493,7,"dispatching_base_num,pickup_datetime,dropOff_datetime,PUlocationID,DOlocationID,SR_Flag,Affiliated_base_number",11771857,11.226517677307129,0.010963396169245243,web
fhv_tripdata_2022-10.parquet,s3://nyc-tlc/trip data/fhv_tripdata_2022-10.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/fhv_tripdata_2022-10.parquet,fhv,2022,10,2022-12-19 21:59:14+00:00,1174988,7,"dispatching_base_num,pickup_datetime,dropOff_datetime,PUlocationID,DOlocationID,SR_Flag,Affiliated_base_number",12051434,11.493143081665039,0.011223772540688515,web
fhv_tripdata_2022-11.parquet,s3://nyc-tlc/trip data/fhv_tripdata_2022-11.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/fhv_tripdata_2022-11.parquet,fhv,2022,11,2023-01-25 16:46:44+00:00,1106084,7,"dispatching_base_num,pickup_datetime,dropOff_datetime,PUlocationID,DOlocationID,SR_Flag,Affiliated_base_number",11298968,10.775535583496094,0.010522983968257904,web
fhv_tripdata_2022-12.parquet,s3://nyc-tlc/trip data/fhv_tripdata_2022-12.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/fhv_tripdata_2022-12.parquet,fhv,2022,12,2023-03-20 20:46:55+00:00,1285443,7,"dispatching_base_num,pickup_datetime,dropOff_datetime,PUlocationID,DOlocationID,SR_Flag,Affiliated_base_number",12863273,12.267373085021973,0.01197985652834177,web
