file_name,file_s3_url,file_cloudfront_url,file_record_type,file_year,file_month,file_modification_time,file_num_rows,file_num_columns,file_column_names,file_size_bytes,file_size_mbs,file_size_gbs,file_metadata_source
fhv_tripdata_2016-01.parquet,s3://nyc-tlc/trip data/fhv_tripdata_2016-01.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/fhv_tripdata_2016-01.parquet,fhv,2016,1,2022-07-18 19:25:15+00:00,8510803,7,"dispatching_base_num,pickup_datetime,dropOff_datetime,PUlocationID,DOlocationID,SR_Flag,Affiliated_base_number",34388277,32.79521656036377,0.032026578672230244,web
fhv_tripdata_2016-02.parquet,s3://nyc-tlc/trip data/fhv_tripdata_2016-02.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/fhv_tripdata_2016-02.parquet,fhv,2016,2,2022-07-18 19:25:15+00:00,9427825,7,"dispatching_base_num,pickup_datetime,dropOff_datetime,PUlocationID,DOlocationID,SR_Flag,Affiliated_base_number",37920087,36.16341304779053,0.03531583305448294,web
fhv_tripdata_2016-03.parquet,s3://nyc-tlc/trip data/fhv_tripdata_2016-03.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/fhv_tripdata_2016-03.parquet,fhv,2016,3,2022-07-18 19:25:15+00:00,9613395,7,"dispatching_base_num,pickup_datetime,dropOff_datetime,PUlocationID,DOlocationID,SR_Flag,Affiliated_base_number",38465791,36.683836936950684,0.0358240595087409,web
fhv_tripdata_2016-04.parquet,s3://nyc-tlc/trip data/fhv_tripdata_2016-04.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/fhv_tripdata_2016-04.parquet,fhv,2016,4,2022-07-18 19:25:15+00:00,10138188,7,"dispatching_base_num,pickup_datetime,dropOff_datetime,PUlocationID,DOlocationID,SR_Flag,Affiliated_base_number",40845830,38.9536190032959,0.03804064355790615,web
fhv_tripdata_2016-05.parquet,s3://nyc-tlc/trip data/fhv_tripdata_2016-05.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/fhv_tripdata_2016-05.parquet,fhv,2016,5,2022-07-18 19:25:15+00:00,10739532,7,"dispatching_base_num,pickup_datetime,dropOff_datetime,PUlocationID,DOlocationID,SR_Flag,Affiliated_base_number",43777276,41.749263763427734,0.0407707653939724,web
fhv_tripdata_2016-06.parquet,s3://nyc-tlc/trip data/fhv_tripdata_2016-06.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/fhv_tripdata_2016-06.parquet,fhv,2016,6,2022-07-18 19:25:15+00:00,10768623,7,"dispatching_base_num,pickup_datetime,dropOff_datetime,PUlocationID,DOlocationID,SR_Flag,Affiliated_base_number",44016304,41.97721862792969,0.040993377566337585,web
fhv_tripdata_2016-07.parquet,s3://nyc-tlc/trip data/fhv_tripdata_2016-07.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/fhv_tripdata_2016-07.parquet,fhv,2016,7,2022-07-18 19:25:15+00:00,10977358,7,"dispatching_base_num,pickup_datetime,dropOff_datetime,PUlocationID,DOlocationID,SR_Flag,Affiliated_base_number",45241214,43.14538383483887,0.04213416390120983,web
fhv_tripdata_2016-08.parquet,s3://nyc-tlc/trip data/fhv_tripdata_2016-08.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/fhv_tripdata_2016-08.parquet,fhv,2016,8,2022-07-18 19:25:15+00:00,11224963,7,"dispatching_base_num,pickup_datetime,dropOff_datetime,PUlocationID,DOlocationID,SR_Flag,Affiliated_base_number",45826583,43.70363521575928,0.04267933126538992,web
fhv_tripdata_2016-09.parquet,s3://nyc-tlc/trip data/fhv_tripdata_2016-09.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/fhv_tripdata_2016-09.parquet,fhv,2016,9,2022-07-18 19:25:15+00:00,11759658,7,"dispatching_base_num,pickup_datetime,dropOff_datetime,PUlocationID,DOlocationID,SR_Flag,Affiliated_base_number",49081958,46.80820274353027,0.04571113549172878,web
fhv_tripdata_2016-10.parquet,s3://nyc-tlc/trip data/fhv_tripdata_2016-10.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/fhv_tripdata_2016-10.parquet,fhv,2016,10,2022-07-18 19:25:15+00:00,12657985,7,"dispatching_base_num,pickup_datetime,dropOff_datetime,PUlocationID,DOlocationID,SR_Flag,Affiliated_base_number",52452093,50.02221393585205,0.04884981829673052,web
fhv_tripdata_2016-11.parquet,s3://nyc-tlc/trip data/fhv_tripdata_2016-11.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/fhv_tripdata_2016-11.parquet,fhv,2016,11,2022-07-18 19:25:15+00:00,12436993,7,"dispatching_base_num,pickup_datetime,dropOff_datetime,PUlocationID,DOlocationID,SR_Flag,Affiliated_base_number",51186052,48.814823150634766,0.04767072573304176,web
fhv_tripdata_2016-12.parquet,s3://nyc-tlc/trip data/fhv_tripdata_2016-12.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/fhv_tripdata_2016-12.parquet,fhv,2016,12,2022-07-18 19:25:15+00:00,13858760,7,"dispatching_base_num,pickup_datetime,dropOff_datetime,PUlocationID,DOlocationID,SR_Flag,Affiliated_base_number",56953884,54.31545639038086,0.05304243788123131,web
