file_name,file_s3_url,file_cloudfront_url,file_record_type,file_year,file_month,file_modification_time,file_num_rows,file_num_columns,file_column_names,file_size_bytes,file_size_mbs,file_size_gbs,file_metadata_source
green_tripdata_2022-01.parquet,s3://nyc-tlc/trip data/green_tripdata_2022-01.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/green_tripdata_2022-01.parquet,green,2022,1,2022-06-30 03:16:18+00:00,62495,20,"VendorID,lpep_pickup_datetime,lpep_dropoff_datetime,store_and_fwd_flag,RatecodeID,PULocationID,DOLocationID,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,ehail_fee,improvement_surcharge,total_amount,payment_type,trip_type,congestion_surcharge",1254291,1.1961851119995117,0.0011681495234370232,web
green_tripdata_2022-02.parquet,s3://nyc-tlc/trip data/green_tripdata_2022-02.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/green_tripdata_2022-02.parquet,green,2022,2,2022-06-30 03:16:18+00:00,69399,20,"VendorID,lpep_pickup_datetime,lpep_dropoff_datetime,store_and_fwd_flag,RatecodeID,PULocationID,DOLocationID,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,ehail_fee,improvement_surcharge,total_amount,payment_type,trip_type,congestion_surcharge",1428262,1.3620967864990234,0.0013301726430654526,web
green_tripdata_2022-03.parquet,s3://nyc-tlc/trip data/green_tripdata_2022-03.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/green_tripdata_2022-03.parquet,green,2022,3,2022-06-30 03:16:18+00:00,78537,20,"VendorID,lpep_pickup_datetime,lpep_dropoff_datetime,store_and_fwd_flag,RatecodeID,PULocationID,DOLocationID,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,ehail_fee,improvement_surcharge,total_amount,payment_type,trip_type,congestion_surcharge",1615562,1.540719985961914,0.0015046093612909317,web
green_tripdata_2022-04.parquet,s3://nyc-tlc/trip data/green_tripdata_2022-04.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/green_tripdata_2022-04.parquet,green,2022,4,2022-08-30 16:01:48+00:00,76136,20,"VendorID,lpep_pickup_datetime,lpep_dropoff_datetime,store_and_fwd_flag,RatecodeID,PULocationID,DOLocationID,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,ehail_fee,improvement_surcharge,total_amount,payment_type,trip_type,congestion_surcharge",1570363,1.497614860534668,0.0014625145122408867,web
green_tripdata_2022-05.parquet,s3://nyc-tlc/trip data/green_tripdata_2022-05.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/green_tripdata_2022-05.parquet,green,2022,5,2022-08-30 16:01:49+00:00,76891,20,"VendorID,lpep_pickup_datetime,lpep_dropoff_datetime,store_and_fwd_flag,RatecodeID,PULocationID,DOLocationID,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,ehail_fee,improvement_surcharge,total_amount,payment_type,trip_type,congestion_surcharge",1589636,1.5159950256347656,0.0014804638922214508,web
green_tripdata_2022-06.parquet,s3://nyc-tlc/trip data/green_tripdata_2022-06.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/green_tripdata_2022-06.parquet,green,2022,6,2022-08-30 16:01:50+00:00,73718,20,"VendorID,lpep_pickup_datetime,lpep_dropoff_datetime,store_and_fwd_flag,RatecodeID,PULocationID,DOLocationID,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,ehail_fee,improvement_surcharge,total_amount,payment_type,trip_type,congestion_surcharge",1529658,1.4587955474853516,0.0014246050268411636,web
green_tripdata_2022-07.parquet,s3://nyc-tlc/trip data/green_tripdata_2022-07.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/green_tripdata_2022-07.parquet,green,2022,7,2022-11-14 13:55:47+00:00,64192,20,"VendorID,lpep_pickup_datetime,lpep_dropoff_datetime,store_and_fwd_flag,RatecodeID,PULocationID,DOLocationID,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,ehail_fee,improvement_surcharge,total_amount,payment_type,trip_type,congestion_surcharge",1312353,1.2515573501586914,0.001222223974764347,web
green_tripdata_2022-08.parquet,s3://nyc-tlc/trip data/green_tripdata_2022-08.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/green_tripdata_2022-08.parquet,green,2022,8,2022-11-14 13:55:48+00:00,65929,20,"VendorID,lpep_pickup_datetime,lpep_dropoff_datetime,store_and_fwd_flag,RatecodeID,PULocationID,DOLocationID,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,ehail_fee,improvement_surcharge,total_amount,payment_type,trip_type,congestion_surcharge",1346660,1.2842750549316406,0.0012541748583316803,web
green_tripdata_2022-09.parquet,s3://nyc-tlc/trip data/green_tripdata_2022-09.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/green_tripdata_2022-09.parquet,green,2022,9,2022-11-30 20:24:32+00:00,69031,20,"VendorID,lpep_pickup_datetime,lpep_dropoff_datetime,store_and_fwd_flag,RatecodeID,PULocationID,DOLocationID,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,ehail_fee,improvement_surcharge,total_amount,payment_type,trip_type,congestion_surcharge",1445166,1.3782176971435547,0.0013459157198667526,web
green_tripdata_2022-10.parquet,s3://nyc-tlc/trip data/green_tripdata_2022-10.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/green_tripdata_2022-10.parquet,green,2022,10,2022-12-19 21:59:14+00:00,69322,20,"VendorID,lpep_pickup_datetime,lpep_dropoff_datetime,store_and_fwd_flag,RatecodeID,PULocationID,DOLocationID,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,ehail_fee,improvement_surcharge,total_amount,payment_type,trip_type,congestion_surcharge",1444642,1.3777179718017578,0.0013454277068376541,web
