file_name,file_s3_url,file_cloudfront_url,file_record_type,file_year,file_month,file_modification_time,file_num_rows,file_num_columns,file_column_names,file_size_bytes,file_size_mbs,file_size_gbs,file_metadata_source
yellow_tripdata_2020-01.parquet,s3://nyc-tlc/trip data/yellow_tripdata_2020-01.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/yellow_tripdata_2020-01.parquet,yellow,2020,1,2022-06-30 03:16:20+00:00,6405008,19,"VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge,airport_fee",93562858,89.22849464416504,0.08713720180094242,web
yellow_tripdata_2020-02.parquet,s3://nyc-tlc/trip data/yellow_tripdata_2020-02.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/yellow_tripdata_2020-02.parquet,yellow,2020,2,2022-06-30 03:16:20+00:00,6299367,19,"VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge,airport_fee",92134881,87.86666965484619,0.08580729458481073,web
yellow_tripdata_2020-03.parquet,s3://nyc-tlc/trip data/yellow_tripdata_2020-03.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/yellow_tripdata_2020-03.parquet,yellow,2020,3,2022-06-30 03:16:20+00:00,3007687,19,"VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge,airport_fee",44442590,42.38375663757324,0.04139038734138012,web
yellow_tripdata_2020-04.parquet,s3://nyc-tlc/trip data/yellow_tripdata_2020-04.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/yellow_tripdata_2020-04.parquet,yellow,2020,4,2022-06-30 03:16:18+00:00,238073,19,"VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge,airport_fee",4442620,4.236812591552734,0.004137512296438217,web
yellow_tripdata_2020-05.parquet,s3://nyc-tlc/trip data/yellow_tripdata_2020-05.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/yellow_tripdata_2020-05.parquet,yellow,2020,5,2022-06-30 03:16:18+00:00,348415,19,"VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge,airport_fee",6229864,5.941261291503906,0.0058020129799842834,web
yellow_tripdata_2020-06.parquet,s3://nyc-tlc/trip data/yellow_tripdata_2020-06.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/yellow_tripdata_2020-06.parquet,yellow,2020,6,2022-06-30 03:16:18+00:00,549797,19,"VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge,airport_fee",9505358,9.06501579284668,0.008852554485201836,web
yellow_tripdata_2020-07.parquet,s3://nyc-tlc/trip data/yellow_tripdata_2020-07.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/yellow_tripdata_2020-07.parquet,yellow,2020,7,2022-06-30 03:16:18+00:00,800412,19,"VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge,airport_fee",13387778,12.767580032348633,0.012468339875340462,web
yellow_tripdata_2020-08.parquet,s3://nyc-tlc/trip data/yellow_tripdata_2020-08.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/yellow_tripdata_2020-08.parquet,yellow,2020,8,2022-06-30 03:16:18+00:00,1007286,19,"VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge,airport_fee",16601463,15.832388877868652,0.015461317263543606,web
yellow_tripdata_2020-09.parquet,s3://nyc-tlc/trip data/yellow_tripdata_2020-09.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/yellow_tripdata_2020-09.parquet,yellow,2020,9,2022-06-30 03:16:20+00:00,1341017,19,"VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge,airport_fee",21381938,20.39140510559082,0.019913481548428535,web
yellow_tripdata_2020-10.parquet,s3://nyc-tlc/trip data/yellow_tripdata_2020-10.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/yellow_tripdata_2020-10.parquet,yellow,2020,10,2022-06-30 03:16:20+00:00,1681132,19,"VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge,airport_fee",26306876,25.088191986083984,0.02450018748641014,web
