file_name,file_s3_url,file_cloudfront_url,file_record_type,file_year,file_month,file_modification_time,file_num_rows,file_num_columns,file_column_names,file_size_bytes,file_size_mbs,file_size_gbs,file_metadata_source
fhvhv_tripdata_2020-01.parquet,s3://nyc-tlc/trip data/fhvhv_tripdata_2020-01.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/fhvhv_tripdata_2020-01.parquet,fhvhv,2020,1,2022-06-30 03:16:23+00:00,20569368,24,"hvfhs_license_num,dispatching_base_num,originating_base_num,request_datetime,on_scene_datetime,pickup_datetime,dropoff_datetime,PULocationID,DOLocationID,trip_miles,trip_time,base_passenger_fare,tolls,bcf,sales_tax,congestion_surcharge,airport_fee,tips,driver_pay,shared_request_flag,shared_match_flag,access_a_ride_flag,wav_request_flag,wav_match_flag",531275933,506.6642122268677,0.49478926975280046,web
fhvhv_tripdata_2020-02.parquet,s3://nyc-tlc/trip data/fhvhv_tripdata_2020-02.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/fhvhv_tripdata_2020-02.parquet,fhvhv,2020,2,2022-06-30 03:16:23+00:00,21725100,24,"hvfhs_license_num,dispatching_base_num,originating_base_num,request_datetime,on_scene_datetime,pickup_datetime,dropoff_datetime,PULocationID,DOLocationID,trip_miles,trip_time,base_passenger_fare,tolls,bcf,sales_tax,congestion_surcharge,airport_fee,tips,driver_pay,shared_request_flag,shared_match_flag,access_a_ride_flag,wav_request_flag,wav_match_flag",558874878,532.9846172332764,0.5204927902668715,web
fhvhv_tripdata_2020-03.parquet,s3://nyc-tlc/trip data/fhvhv_tripdata_2020-03.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/fhvhv_tripdata_2020-03.parquet,fhvhv,2020,3,2022-06-30 03:16:23+00:00,13392928,24,"hvfhs_license_num,dispatching_base_num,originating_base_num,request_datetime,on_scene_datetime,pickup_datetime,dropoff_datetime,PULocationID,DOLocationID,trip_miles,trip_time,base_passenger_fare,tolls,bcf,sales_tax,congestion_surcharge,airport_fee,tips,driver_pay,shared_request_flag,shared_match_flag,access_a_ride_flag,wav_request_flag,wav_match_flag",346478514,330.4276599884033,0.3226832617074251,web
fhvhv_tripdata_2020-04.parquet,s3://nyc-tlc/trip data/fhvhv_tripdata_2020-04.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/fhvhv_tripdata_2020-04.parquet,fhvhv,2020,4,2022-06-30 03:16:23+00:00,4312909,24,"hvfhs_license_num,dispatching_base_num,originating_base_num,request_datetime,on_scene_datetime,pickup_datetime,dropoff_datetime,PULocationID,DOLocationID,trip_miles,trip_time,base_passenger_fare,tolls,bcf,sales_tax,congestion_surcharge,airport_fee,tips,driver_pay,shared_request_flag,shared_match_flag,access_a_ride_flag,wav_request_flag,wav_match_flag",114835005,109.5151948928833,0.10694843251258135,web
fhvhv_tripdata_2020-05.parquet,s3://nyc-tlc/trip data/fhvhv_tripdata_2020-05.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/fhvhv_tripdata_2020-05.parquet,fhvhv,2020,5,2022-06-30 03:16:23+00:00,6089999,24,"hvfhs_license_num,dispatching_base_num,originating_base_num,request_datetime,on_scene_datetime,pickup_datetime,dropoff_datetime,PULocationID,DOLocationID,trip_miles,trip_time,base_passenger_fare,tolls,bcf,sales_tax,congestion_surcharge,airport_fee,tips,driver_pay,shared_request_flag,shared_match_flag,access_a_ride_flag,wav_request_flag,wav_match_flag",160544713,153.1073694229126,0.14951891545206308,web
fhvhv_tripdata_2020-06.parquet,s3://nyc-tlc/trip data/fhvhv_tripdata_2020-06.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/fhvhv_tripdata_2020-06.parquet,fhvhv,2020,6,2022-06-30 03:16:23+00:00,7555193,24,"hvfhs_license_num,dispatching_base_num,originating_base_num,request_datetime,on_scene_datetime,pickup_datetime,dropoff_datetime,PULocationID,DOLocationID,trip_miles,trip_time,base_passenger_fare,tolls,bcf,sales_tax,congestion_surcharge,airport_fee,tips,driver_pay,shared_request_flag,shared_match_flag,access_a_ride_flag,wav_request_flag,wav_match_flag",197972781,188.80155658721924,0.1843765201047063,web
fhvhv_tripdata_2020-07.parquet,s3://nyc-tlc/trip data/fhvhv_tripdata_2020-07.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/fhvhv_tripdata_2020-07.parquet,fhvhv,2020,7,2022-06-30 03:16:23+00:00,9958454,24,"hvfhs_license_num,dispatching_base_num,originating_base_num,request_datetime,on_scene_datetime,pickup_datetime,dropoff_datetime,PULocationID,DOLocationID,trip_miles,trip_time,base_passenger_fare,tolls,bcf,sales_tax,congestion_surcharge,airport_fee,tips,driver_pay,shared_request_flag,shared_match_flag,access_a_ride_flag,wav_request_flag,wav_match_flag",260252547,248.19616985321045,0.24237907212227583,web
fhvhv_tripdata_2020-08.parquet,s3://nyc-tlc/trip data/fhvhv_tripdata_2020-08.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/fhvhv_tripdata_2020-08.parquet,fhvhv,2020,8,2022-06-30 03:16:23+00:00,11096852,24,"hvfhs_license_num,dispatching_base_num,originating_base_num,request_datetime,on_scene_datetime,pickup_datetime,dropoff_datetime,PULocationID,DOLocationID,trip_miles,trip_time,base_passenger_fare,tolls,bcf,sales_tax,congestion_surcharge,airport_fee,tips,driver_pay,shared_request_flag,shared_match_flag,access_a_ride_flag,wav_request_flag,wav_match_flag",290447928,276.9927291870117,0.27050071209669113,web
fhvhv_tripdata_2020-09.parquet,s3://nyc-tlc/trip data/fhvhv_tripdata_2020-09.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/fhvhv_tripdata_2020-09.parquet,fhvhv,2020,9,2022-06-30 03:16:23+00:00,12106669,24,"hvfhs_license_num,dispatching_base_num,originating_base_num,request_datetime,on_scene_datetime,pickup_datetime,dropoff_datetime,PULocationID,DOLocationID,trip_miles,trip_time,base_passenger_fare,tolls,bcf,sales_tax,congestion_surcharge,airport_fee,tips,driver_pay,shared_request_flag,shared_match_flag,access_a_ride_flag,wav_request_flag,wav_match_flag",314689382,300.1111812591553,0.2930773254483938,web
fhvhv_tripdata_2020-10.parquet,s3://nyc-tlc/trip data/fhvhv_tripdata_2020-10.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/fhvhv_tripdata_2020-10.parquet,fhvhv,2020,10,2022-06-30 03:16:23+00:00,13268411,24,"hvfhs_license_num,dispatching_base_num,originating_base_num,request_datetime,on_scene_datetime,pickup_datetime,dropoff_datetime,PULocationID,DOLocationID,trip_miles,trip_time,base_passenger_fare,tolls,bcf,sales_tax,congestion_surcharge,airport_fee,tips,driver_pay,shared_request_flag,shared_match_flag,access_a_ride_flag,wav_request_flag,wav_match_flag",345178105,329.1874933242798,0.321472161449492,web
