file_name,file_s3_url,file_cloudfront_url,file_record_type,file_year,file_month,file_modification_time,file_num_rows,file_num_columns,file_column_names,file_size_bytes,file_size_mbs,file_size_gbs,file_metadata_source
green_tripdata_2021-01.parquet,s3://nyc-tlc/trip data/green_tripdata_2021-01.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/green_tripdata_2021-01.parquet,green,2021,1,2022-06-30 03:16:18+00:00,76518,20,"VendorID,lpep_pickup_datetime,lpep_dropoff_datetime,store_and_fwd_flag,RatecodeID,PULocationID,DOLocationID,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,ehail_fee,improvement_surcharge,total_amount,payment_type,trip_type,congestion_surcharge",1333519,1.271742820739746,0.0012419363483786583,web
green_tripdata_2021-02.parquet,s3://nyc-tlc/trip data/green_tripdata_2021-02.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/green_tripdata_2021-02.parquet,green,2021,2,2022-06-30 03:16:18+00:00,64572,20,"VendorID,lpep_pickup_datetime,lpep_dropoff_datetime,store_and_fwd_flag,RatecodeID,PULocationID,DOLocationID,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,ehail_fee,improvement_surcharge,total_amount,payment_type,trip_type,congestion_surcharge",1145679,1.092604637145996,0.0010669967159628868,web
green_tripdata_2021-03.parquet,s3://nyc-tlc/trip data/green_tripdata_2021-03.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/green_tripdata_2021-03.parquet,green,2021,3,2022-06-30 03:16:18+00:00,83827,20,"VendorID,lpep_pickup_datetime,lpep_dropoff_datetime,store_and_fwd_flag,RatecodeID,PULocationID,DOLocationID,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,ehail_fee,improvement_surcharge,total_amount,payment_type,trip_type,congestion_surcharge",1474538,1.406229019165039,0.0013732705265283585,web
green_tripdata_2021-04.parquet,s3://nyc-tlc/trip data/green_tripdata_2021-04.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/green_tripdata_2021-04.parquet,green,2021,4,2022-06-30 03:16:18+00:00,86941,20,"VendorID,lpep_pickup_datetime,lpep_dropoff_datetime,store_and_fwd_flag,RatecodeID,PULocationID,DOLocationID,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,ehail_fee,improvement_surcharge,total_amount,payment_type,trip_type,congestion_surcharge",1534964,1.4638557434082031,0.0014295466244220734,web
green_tripdata_2021-05.parquet,s3://nyc-tlc/trip data/green_tripdata_2021-05.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/green_tripdata_2021-05.parquet,green,2021,5,2022-06-30 03:16:18+00:00,88180,20,"VendorID,lpep_pickup_datetime,lpep_dropoff_datetime,store_and_fwd_flag,RatecodeID,PULocationID,DOLocationID,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,ehail_fee,improvement_surcharge,total_amount,payment_type,trip_type,congestion_surcharge",1660008,1.5831069946289062,0.0015460029244422913,web
green_tripdata_2021-06.parquet,s3://nyc-tlc/trip data/green_tripdata_2021-06.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/green_tripdata_2021-06.parquet,green,2021,6,2022-06-30 03:16:18+00:00,86737,20,"VendorID,lpep_pickup_datetime,lpep_dropoff_datetime,store_and_fwd_flag,RatecodeID,PULocationID,DOLocationID,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,ehail_fee,improvement_surcharge,total_amount,payment_type,trip_type,congestion_surcharge",1676692,1.5990180969238281,0.001561541110277176,web
green_tripdata_2021-07.parquet,s3://nyc-tlc/trip data/green_tripdata_2021-07.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/green_tripdata_2021-07.parquet,green,2021,7,2022-06-30 03:16:18+00:00,83691,20,"VendorID,lpep_pickup_datetime,lpep_dropoff_datetime,store_and_fwd_flag,RatecodeID,PULocationID,DOLocationID,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,ehail_fee,improvement_surcharge,total_amount,payment_type,trip_type,congestion_surcharge",1618130,1.5431690216064453,0.0015070009976625443,web
green_tripdata_2021-08.parquet,s3://nyc-tlc/trip data/green_tripdata_2021-08.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/green_tripdata_2021-08.parquet,green,2021,8,2022-06-30 03:16:18+00:00,83499,20,"VendorID,lpep_pickup_datetime,lpep_dropoff_datetime,store_and_fwd_flag,RatecodeID,PULocationID,DOLocationID,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,ehail_fee,improvement_surcharge,total_amount,payment_type,trip_type,congestion_surcharge",1614286,1.5395030975341797,0.0015034209936857224,web
green_tripdata_2021-09.parquet,s3://nyc-tlc/trip data/green_tripdata_2021-09.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/green_tripdata_2021-09.parquet,green,2021,9,2022-06-30 03:16:18+00:00,95709,20,"VendorID,lpep_pickup_datetime,lpep_dropoff_datetime,store_and_fwd_flag,RatecodeID,PULocationID,DOLocationID,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,ehail_fee,improvement_surcharge,total_amount,payment_type,trip_type,congestion_surcharge",1883216,1.7959747314453125,0.001753881573677063,web
green_tripdata_2021-10.parquet,s3://nyc-tlc/trip data/green_tripdata_2021-10.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/green_tripdata_2021-10.parquet,green,2021,10,2022-06-30 03:16:18+00:00,110891,20,"VendorID,lpep_pickup_datetime,lpep_dropoff_datetime,store_and_fwd_flag,RatecodeID,PULocationID,DOLocationID,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,ehail_fee,improvement_surcharge,total_amount,payment_type,trip_type,congestion_surcharge",2167393,2.0669870376586914,0.002018542028963566,web
